dato,id,libres
OCUPACION,AL,117
OCUPACION,MA,11
OCUPACION,CA,69
OCUPACION,PA,63
OCUPACION,AN,330
OCUPACION,TE,63
OCUPACION,CE,228
OCUPACION,CY,288
OCUPACION,SJ,331
OCUPACION,PB,170
