dato,id,libres
OCUPACION,AL,47
OCUPACION,MA,7
OCUPACION,CA,7
OCUPACION,PA,25
OCUPACION,AN,250
OCUPACION,TE,34
OCUPACION,CE,129
OCUPACION,CY,179
OCUPACION,SJ,254
OCUPACION,PB,127
