dato,id,libres
OCUPACION,AL,129
OCUPACION,MA,83
OCUPACION,CA,134
OCUPACION,PA,64
OCUPACION,AN,372
OCUPACION,TE,67
OCUPACION,CE,245
OCUPACION,CY,299
OCUPACION,SJ,362
OCUPACION,PB,189
