dato,id,libres
OCUPACION,AL,233
OCUPACION,MA,219
OCUPACION,CA,258
OCUPACION,PA,70
OCUPACION,AN,457
OCUPACION,TE,74
OCUPACION,CE,313
OCUPACION,CY,354
OCUPACION,SJ,393
OCUPACION,PB,202
