dato,id,libres
OCUPACION,AL,287
OCUPACION,MA,248
OCUPACION,CA,281
OCUPACION,PA,87
OCUPACION,AN,507
OCUPACION,TE,122
OCUPACION,CE,316
OCUPACION,CY,380
OCUPACION,SJ,390
OCUPACION,PB,210
