dato,id,libres
OCUPACION,AL,60
OCUPACION,MA,54
OCUPACION,CA,131
OCUPACION,PA,71
OCUPACION,AN,455
OCUPACION,TE,55
OCUPACION,CE,256
OCUPACION,CY,364
OCUPACION,SJ,390
OCUPACION,PB,146
