dato,id,libres
OCUPACION,AL,131
OCUPACION,MA,7
OCUPACION,CA,80
OCUPACION,PA,22
OCUPACION,AN,409
OCUPACION,TE,42
OCUPACION,CE,108
OCUPACION,CY,359
OCUPACION,SJ,384
OCUPACION,PB,122
