dato,id,libres
OCUPACION,AL,250
OCUPACION,MA,212
OCUPACION,CA,250
OCUPACION,PA,82
OCUPACION,AN,500
OCUPACION,TE,65
OCUPACION,CE,306
OCUPACION,CY,389
OCUPACION,SJ,388
OCUPACION,PB,205
