dato,id,libres
OCUPACION,AL,218
OCUPACION,MA,2
OCUPACION,CA,163
OCUPACION,PA,58
OCUPACION,AN,466
OCUPACION,TE,79
OCUPACION,CE,260
OCUPACION,CY,338
OCUPACION,SJ,390
OCUPACION,PB,168
