dato,id,libres
OCUPACION,AL,156
OCUPACION,MA,125
OCUPACION,CA,174
OCUPACION,PA,74
OCUPACION,AN,414
OCUPACION,TE,106
OCUPACION,CE,266
OCUPACION,CY,307
OCUPACION,SJ,363
OCUPACION,PB,196
