dato,id,libres
OCUPACION,AL,29
OCUPACION,MA,18
OCUPACION,CA,71
OCUPACION,PA,28
OCUPACION,AN,255
OCUPACION,TE,55
OCUPACION,CE,79
OCUPACION,CY,241
OCUPACION,SJ,287
OCUPACION,PB,125
