dato,id,libres
OCUPACION,AL,129
OCUPACION,MA,238
OCUPACION,CA,256
OCUPACION,PA,74
OCUPACION,AN,416
OCUPACION,TE,59
OCUPACION,CE,256
OCUPACION,CY,298
OCUPACION,SJ,362
OCUPACION,PB,196
