dato,id,libres
OCUPACION,AL,185
OCUPACION,MA,208
OCUPACION,CA,249
OCUPACION,PA,77
OCUPACION,AN,481
OCUPACION,TE,109
OCUPACION,CE,177
OCUPACION,CY,364
OCUPACION,SJ,384
OCUPACION,PB,202
