dato,id,libres
OCUPACION,AL,265
OCUPACION,MA,228
OCUPACION,CA,252
OCUPACION,PA,85
OCUPACION,AN,465
OCUPACION,TE,86
OCUPACION,CE,239
OCUPACION,CY,358
OCUPACION,SJ,376
OCUPACION,PB,211
