dato,id,libres
OCUPACION,AL,86
OCUPACION,MA,31
OCUPACION,CA,37
OCUPACION,PA,73
OCUPACION,AN,206
OCUPACION,TE,39
OCUPACION,CE,62
OCUPACION,CY,134
OCUPACION,SJ,247
OCUPACION,PB,175
