dato,id,libres
OCUPACION,AL,119
OCUPACION,MA,1
OCUPACION,CA,2
OCUPACION,PA,41
OCUPACION,AN,225
OCUPACION,TE,34
OCUPACION,CE,85
OCUPACION,CY,266
OCUPACION,SJ,277
OCUPACION,PB,158
