dato,id,libres
OCUPACION,AL,146
OCUPACION,MA,128
OCUPACION,CA,205
OCUPACION,PA,79
OCUPACION,AN,470
OCUPACION,TE,97
OCUPACION,CE,53
OCUPACION,CY,351
OCUPACION,SJ,383
OCUPACION,PB,194
