dato,id,libres
OCUPACION,AL,77
OCUPACION,MA,15
OCUPACION,CA,90
OCUPACION,PA,39
OCUPACION,AN,280
OCUPACION,TE,51
OCUPACION,CE,254
OCUPACION,CY,348
OCUPACION,SJ,377
OCUPACION,PB,134
