dato,id,libres
OCUPACION,AL,152
OCUPACION,MA,45
OCUPACION,CA,110
OCUPACION,PA,62
OCUPACION,AN,341
OCUPACION,TE,83
OCUPACION,CE,135
OCUPACION,CY,296
OCUPACION,SJ,306
OCUPACION,PB,181
